"","incidentid","date","statuslabel","status2","state","latitude","longitude","agencytypelabel","agencytype2","sources"
"1665",1473889,2019-08-08,"Nonfatal",2,"Oregon",45.5029,-123.237,"Sheriff",2,"https://katu.com/news/local/deputies-search-for-suspect-who-broke-into-home-stole-guns-near-hagg-lake,https://www.koin.com/local/washington-county/deputies-shot-sw-scoggins-valley-road-hagg-lake-august-8-2019/,https://katu.com/news/local/suspect-named-in-hagg-lake-shooting-that-injured-two-deputies"
"1666",1473889,2019-08-08,"Nonfatal",2,"Oregon",45.5029,-123.237,"Sheriff",2,"https://katu.com/news/local/deputies-search-for-suspect-who-broke-into-home-stole-guns-near-hagg-lake,https://www.koin.com/local/washington-county/deputies-shot-sw-scoggins-valley-road-hagg-lake-august-8-2019/,https://katu.com/news/local/suspect-named-in-hagg-lake-shooting-that-injured-two-deputies"
"1667",1474833,2019-08-10,"Nonfatal",2,"Rhode Island",41.8411,-71.4272,"Local",1,"https://patch.com/rhode-island/providence/providence-officer-shot-hospitalized-report,https://www.providencejournal.com/news/20190809/police-identify-officer-hit-by-gunfire-in-providence-19-year-old-in-custody,https://www.wpri.com/news/local-news/providence/portion-of-providence-roadway-shut-down-amid-armed-police-response/,https://www.providencejournal.com/news/20190813/suspect-in-shooting-of-providence-police-officer-held-without-bail"
"1668",1476652,2019-08-11,"Nonfatal",2,"Georgia",34.9843,-85.2728,"Local",1,"https://www.onlineathens.com/news/20190812/police-deputy-returns-fire-after-georgia-man-shoots-first,https://www.ajc.com/news/breaking-news/just-walker-county-deputy-suspect-wounded-50th-officer-involved-shooting-this-year/yKSYYLSvSQO4CPLEEKRTzH/"
"1669",1477182,2019-08-12,"Nonfatal",2,"California",33.9314,-117.289,"Local",1,"https://ktla.com/2019/08/12/large-law-enforcement-response-shuts-down-215-freeway-in-riverside/,https://abc7.com/chp-officers-suspect-wounded-in-riverside-gun-battle/5463466/,https://www.nbclosangeles.com/news/local/Gun-Battle-Involving-Officers-Erupts-in-Riverside-538380251.html,https://www.latimes.com/california/story/2019-08-13/deadly-shootout-near-215-freeway-in-riverside-motive-unknown,https://www.latimes.com/california/story/2019-08-14/rifle-used-in-deadly-riverside-shooting-was-untraceable-ghost-gun-sources-say"
"1670",1477182,2019-08-12,"Nonfatal",2,"California",33.9314,-117.289,"Local",1,"https://ktla.com/2019/08/12/large-law-enforcement-response-shuts-down-215-freeway-in-riverside/,https://abc7.com/chp-officers-suspect-wounded-in-riverside-gun-battle/5463466/,https://www.nbclosangeles.com/news/local/Gun-Battle-Involving-Officers-Erupts-in-Riverside-538380251.html,https://www.latimes.com/california/story/2019-08-13/deadly-shootout-near-215-freeway-in-riverside-motive-unknown,https://www.latimes.com/california/story/2019-08-14/rifle-used-in-deadly-riverside-shooting-was-untraceable-ghost-gun-sources-say"
"1671",1477182,2019-08-12,"Fatal",1,"California",33.9314,-117.289,"State",3,"https://ktla.com/2019/08/12/large-law-enforcement-response-shuts-down-215-freeway-in-riverside/,https://abc7.com/chp-officers-suspect-wounded-in-riverside-gun-battle/5463466/,https://www.nbclosangeles.com/news/local/Gun-Battle-Involving-Officers-Erupts-in-Riverside-538380251.html,https://www.latimes.com/california/story/2019-08-13/deadly-shootout-near-215-freeway-in-riverside-motive-unknown,https://www.latimes.com/california/story/2019-08-14/rifle-used-in-deadly-riverside-shooting-was-untraceable-ghost-gun-sources-say"
"1672",1478869,2019-08-15,"Nonfatal",2,"Pennsylvania",40.01,-75.153,"Local",1,"https://www.nbcphiladelphia.com/news/local/Gunman-Shoots-Police-Officer-in-Nicetown-Tioga-542724941.html?_osource=SocialFlowTwt_PHBrand&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true,https://philadelphia.cbslocal.com/2019/08/14/2-philadelphia-police-officers-shot-in-philadelphias-nicetown-tioga-section-officials-say/,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html?utm_medium=social&cid=Philly.com+Facebook&utm_campaign=Philly.com+Facebook+Account&utm_source=facebook.com&fbclid=IwAR0BTYkIpvCyLA7_b-ep77jYOlG1L-v5o7bUO4LVD0,https://philadelphia.cbslocal.com/2019/08/15/maurice-hill-surrenders-after-shooting-6-philadelphia-police-officers-leading-hours-long-standoff-in-nicetown-tioga-police-say/,https://philadelphia.cbslocal.com/2019/08/15/philadelphia-police-identify-six-officers-shot-seven-hour-standoff-nicetown-tioga/?fbclid=IwAR0T5hMpEbzrjzOF7AoEPYNfjiiyoGvBmeTIZLANf_yCcOBfh92IEp7aLQo,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html"
"1673",1478869,2019-08-15,"Nonfatal",2,"Pennsylvania",40.01,-75.153,"Local",1,"https://www.nbcphiladelphia.com/news/local/Gunman-Shoots-Police-Officer-in-Nicetown-Tioga-542724941.html?_osource=SocialFlowTwt_PHBrand&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true,https://philadelphia.cbslocal.com/2019/08/14/2-philadelphia-police-officers-shot-in-philadelphias-nicetown-tioga-section-officials-say/,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html?utm_medium=social&cid=Philly.com+Facebook&utm_campaign=Philly.com+Facebook+Account&utm_source=facebook.com&fbclid=IwAR0BTYkIpvCyLA7_b-ep77jYOlG1L-v5o7bUO4LVD0,https://philadelphia.cbslocal.com/2019/08/15/maurice-hill-surrenders-after-shooting-6-philadelphia-police-officers-leading-hours-long-standoff-in-nicetown-tioga-police-say/,https://philadelphia.cbslocal.com/2019/08/15/philadelphia-police-identify-six-officers-shot-seven-hour-standoff-nicetown-tioga/?fbclid=IwAR0T5hMpEbzrjzOF7AoEPYNfjiiyoGvBmeTIZLANf_yCcOBfh92IEp7aLQo,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html"
"1674",1478869,2019-08-15,"Nonfatal",2,"Pennsylvania",40.01,-75.153,"Local",1,"https://www.nbcphiladelphia.com/news/local/Gunman-Shoots-Police-Officer-in-Nicetown-Tioga-542724941.html?_osource=SocialFlowTwt_PHBrand&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true,https://philadelphia.cbslocal.com/2019/08/14/2-philadelphia-police-officers-shot-in-philadelphias-nicetown-tioga-section-officials-say/,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html?utm_medium=social&cid=Philly.com+Facebook&utm_campaign=Philly.com+Facebook+Account&utm_source=facebook.com&fbclid=IwAR0BTYkIpvCyLA7_b-ep77jYOlG1L-v5o7bUO4LVD0,https://philadelphia.cbslocal.com/2019/08/15/maurice-hill-surrenders-after-shooting-6-philadelphia-police-officers-leading-hours-long-standoff-in-nicetown-tioga-police-say/,https://philadelphia.cbslocal.com/2019/08/15/philadelphia-police-identify-six-officers-shot-seven-hour-standoff-nicetown-tioga/?fbclid=IwAR0T5hMpEbzrjzOF7AoEPYNfjiiyoGvBmeTIZLANf_yCcOBfh92IEp7aLQo,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html"
"1675",1478869,2019-08-15,"Nonfatal",2,"Pennsylvania",40.01,-75.153,"Local",1,"https://www.nbcphiladelphia.com/news/local/Gunman-Shoots-Police-Officer-in-Nicetown-Tioga-542724941.html?_osource=SocialFlowTwt_PHBrand&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true,https://philadelphia.cbslocal.com/2019/08/14/2-philadelphia-police-officers-shot-in-philadelphias-nicetown-tioga-section-officials-say/,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html?utm_medium=social&cid=Philly.com+Facebook&utm_campaign=Philly.com+Facebook+Account&utm_source=facebook.com&fbclid=IwAR0BTYkIpvCyLA7_b-ep77jYOlG1L-v5o7bUO4LVD0,https://philadelphia.cbslocal.com/2019/08/15/maurice-hill-surrenders-after-shooting-6-philadelphia-police-officers-leading-hours-long-standoff-in-nicetown-tioga-police-say/,https://philadelphia.cbslocal.com/2019/08/15/philadelphia-police-identify-six-officers-shot-seven-hour-standoff-nicetown-tioga/?fbclid=IwAR0T5hMpEbzrjzOF7AoEPYNfjiiyoGvBmeTIZLANf_yCcOBfh92IEp7aLQo,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html"
"1676",1478869,2019-08-15,"Nonfatal",2,"Pennsylvania",40.01,-75.153,"Local",1,"https://www.nbcphiladelphia.com/news/local/Gunman-Shoots-Police-Officer-in-Nicetown-Tioga-542724941.html?_osource=SocialFlowTwt_PHBrand&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true,https://philadelphia.cbslocal.com/2019/08/14/2-philadelphia-police-officers-shot-in-philadelphias-nicetown-tioga-section-officials-say/,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html?utm_medium=social&cid=Philly.com+Facebook&utm_campaign=Philly.com+Facebook+Account&utm_source=facebook.com&fbclid=IwAR0BTYkIpvCyLA7_b-ep77jYOlG1L-v5o7bUO4LVD0,https://philadelphia.cbslocal.com/2019/08/15/maurice-hill-surrenders-after-shooting-6-philadelphia-police-officers-leading-hours-long-standoff-in-nicetown-tioga-police-say/,https://philadelphia.cbslocal.com/2019/08/15/philadelphia-police-identify-six-officers-shot-seven-hour-standoff-nicetown-tioga/?fbclid=IwAR0T5hMpEbzrjzOF7AoEPYNfjiiyoGvBmeTIZLANf_yCcOBfh92IEp7aLQo,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html"
"1677",1478869,2019-08-15,"Nonfatal",2,"Pennsylvania",40.01,-75.153,"Local",1,"https://www.nbcphiladelphia.com/news/local/Gunman-Shoots-Police-Officer-in-Nicetown-Tioga-542724941.html?_osource=SocialFlowTwt_PHBrand&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true&__twitter_impression=true,https://philadelphia.cbslocal.com/2019/08/14/2-philadelphia-police-officers-shot-in-philadelphias-nicetown-tioga-section-officials-say/,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html?utm_medium=social&cid=Philly.com+Facebook&utm_campaign=Philly.com+Facebook+Account&utm_source=facebook.com&fbclid=IwAR0BTYkIpvCyLA7_b-ep77jYOlG1L-v5o7bUO4LVD0,https://philadelphia.cbslocal.com/2019/08/15/maurice-hill-surrenders-after-shooting-6-philadelphia-police-officers-leading-hours-long-standoff-in-nicetown-tioga-police-say/,https://philadelphia.cbslocal.com/2019/08/15/philadelphia-police-identify-six-officers-shot-seven-hour-standoff-nicetown-tioga/?fbclid=IwAR0T5hMpEbzrjzOF7AoEPYNfjiiyoGvBmeTIZLANf_yCcOBfh92IEp7aLQo,https://www.inquirer.com/news/pennsylvania/police-officers-shot-north-philadelphia-20190814.html"
"1678",1479044,2019-08-14,"Nonfatal",2,"Texas",31.8396,-102.368,"Local",1,"https://www.newswest9.com/article/news/crime/texas-rangers-opd-investigate-officer-involved-shooting/513-fd95028b-d5d3-459c-b936-520350fd9eb4,https://www.newswest9.com/article/news/crime/suspect-in-officer-involved-shooting-identified/513-fd95028b-d5d3-459c-b936-520350fd9eb4"
"1679",1480398,2019-08-15,"Nonfatal",2,"Illinois",42.1314,-87.9038,"State",3,"https://www.pjstar.com/news/20190815/isp-trooper-shot-while-serving-search-warrant-injuries-non-life-threatening,https://twitter.com/ILStatePolice/status/1162182509809078273,https://chicago.cbslocal.com/2019/08/15/illinois-state-trooper-shot-wheeling/,https://chicago.suntimes.com/crime/2019/8/16/20809678/volodymyr-dragan-state-trooper-shot-wheeling-search-warrant"
"1680",1480846,2019-08-17,"Nonfatal",2,"Missouri",37.0131,-90.9931,"Sheriff",2,"https://www.kmov.com/news/of-officers-shot-in-rural-missouri-airlifted-to-st-louis/article_8eee826e-c045-11e9-81cc-afa8cd951229.html,https://www.kfvs12.com/2019/08/16/large-police-presence-carter-co-mo/,https://www.thestar.com/news/world/us/2019/08/16/deputy-missouri-trooper-shot-in-rural-southern-missouri.html,https://www.kait8.com/2019/08/16/deputy-trooper-shot-carter-co-mo/,https://www.ozarkradionews.com/local-news/man-arrested-after-shooting-officers-standoff-charged"
"1681",1480846,2019-08-17,"Nonfatal",2,"Missouri",37.0131,-90.9931,"State",3,"https://www.kmov.com/news/of-officers-shot-in-rural-missouri-airlifted-to-st-louis/article_8eee826e-c045-11e9-81cc-afa8cd951229.html,https://www.kfvs12.com/2019/08/16/large-police-presence-carter-co-mo/,https://www.thestar.com/news/world/us/2019/08/16/deputy-missouri-trooper-shot-in-rural-southern-missouri.html,https://www.kait8.com/2019/08/16/deputy-trooper-shot-carter-co-mo/,https://www.ozarkradionews.com/local-news/man-arrested-after-shooting-officers-standoff-charged"
"1682",1481635,2019-08-17,"Nonfatal",2,"Virginia",37.1133,-76.47,"Local",1,"https://wtkr.com/2019/08/17/woman-killed-after-shooting-in-newport-news-police-investigating/,https://wtkr.com/2019/08/17/newport-news-police-on-scene-of-officer-involved-shooting/,https://www.dailypress.com/news/crime/dp-nws-police-shooting-homicide-20190819-story.html"
"1683",1484622,2019-08-21,"Nonfatal",2,"Texas",29.6226,-95.5078,"Sheriff",2,"https://www.chron.com/news/houston-texas/houston/article/Deputy-shot-multiple-times-during-routine-traffic-14365946.php,https://www.click2houston.com/news/local/pct-7-deputy-constable-shot-after-man-opens-fire-during-traffic-stop-authorities-say,https://www.chron.com/news/houston-texas/houston/article/500K-bond-for-Miami-man-charged-in-shooting-14369916.php,https://abc13.com/man-says-voices-in-head-told-him-to-shoot-deputy-constable/5485201/"
"1684",1486112,2019-08-23,"Fatal",1,"Illinois",38.6306,-90.1063,"State",3,"https://www.kmov.com/news/illinois-state-police-trooper-shot-while-serving-a-warrant-in/article_671078c2-c592-11e9-aef2-7fbe3da748bd.html,https://www.bnd.com/news/local/crime/article234301252.html,https://chicago.cbslocal.com/2019/08/23/illinois-state-police-trooper-shot-east-st-louis/,https://www.stltoday.com/news/local/crime-and-courts/illinois-state-trooper-dies-after-shootout-in-east-st-louis/article_0daa4142-69cf-5bc1-9a92-a2ebee40d0a1.html,https://www.bnd.com/news/local/crime/article236493373.html"
"1685",1486868,2019-08-24,"Nonfatal",2,"Florida",26.3004,-80.1816,"Local",1,"https://www.local10.com/news/florida/coconut-creek/2-dead-officer-injured-in-coconut-creek,https://www.local10.com/news/florida/broward/two-dead-and-three-injured-including-officer-in-coconut-creek-shooting,https://www.sun-sentinel.com/local/broward/coconut-creek/fl-ne-cocoshoot-20190824-iflaiisspjdkrj6k4sqtlt2mkq-story.html,https://wsvn.com/news/local/2-women-dead-officer-injured-in-coconut-creek-shooting-man-arrested/,https://wsvn.com/news/local/police-2-women-fatally-stabbed-in-coconut-creek-prior-to-officer-shooting/"
"1686",1489514,2019-08-27,"Nonfatal",2,"Louisiana",30.2431,-92.2672,"Local",1,"https://www.theadvocate.com/acadiana/news/crime_police/article_83c502d0-c8f3-11e9-8119-ff87f5e96dc8.html,https://www.kalb.com/content/news/LSP-Acadia-Parish-man-arrested-after-shooting-police-officer-558444301.html"
"1687",1490418,2019-08-28,"Nonfatal",2,"Maryland",39.2933,-76.5973,"Local",1,"https://www.baltimoresun.com/news/crime/bs-md-ci-cr-police-officer-woman-shot-in-baltimore-20190829-uifshl3rjzdjjpeoj3tv5s5yfq-story.html,https://foxbaltimore.com/news/local/reports-officer-shot-in-east-baltimore,https://www.wbaltv.com/article/police-involved-shooting-caroline-street-east-baltimore/28850962,https://www.baltimoresun.com/news/crime/bs-md-ci-cr-bystander-update-20190830-tp7cyixjpvfddkybhgqm3xjfnq-story.html"
"1688",1492441,2019-09-01,"Nonfatal",2,"Texas",31.9246,-102.285,"Local",1,"https://www.nytimes.com/2019/08/31/us/odessa-shooting.html,https://www.cbs7.com/content/news/Authorities-responding-to-reports-of-active-shooter-in-Odessa-558964771.html,https://www.facebook.com/pages/category/Government-Organization/Odessa-Police-Department-824628704293521/,https://www.newswest9.com/article/news/crime/odessa-shooter/513-17dbe2e0-4b2b-487e-91a8-281a4e6aa3b8,https://www.easttexasmatters.com/news/top-stories/gofundme-set-up-for-officer-involved-in-odessa-midland-shooting/,https://www.odessapd.com/Home/Components/News/News/9707/820?fbclid=IwAR1wh9cvoTRV9P61apwWM1RTQSimRx6i6pqh85OuHHJZCkfG-gnlb40xqNQ,https://www.newswest9.com/article/news/local/seven-victims-confirmed-dead-in-permian-basin-shootings/513-45e65e2d-82c8-486d-a2be-26ba6dea3669,https://www.kxan.com/news/wife-of-shooting-survivor-they-need-to-make-a-change-something-has-to-be-done/,https://www.click2houston.com/news/texas/katy-man-recalls-being-shot-during-west-texas-mass-shooting-rampage,https://www.khou.com/article/news/local/odesa-midland-shooting-victims-identified/513-dc1294a4-d2f9-4382-83d6-e07a298770e3"
"1689",1492441,2019-09-01,"Nonfatal",2,"Texas",31.9246,-102.285,"Local",1,"https://www.nytimes.com/2019/08/31/us/odessa-shooting.html,https://www.cbs7.com/content/news/Authorities-responding-to-reports-of-active-shooter-in-Odessa-558964771.html,https://www.facebook.com/pages/category/Government-Organization/Odessa-Police-Department-824628704293521/,https://www.newswest9.com/article/news/crime/odessa-shooter/513-17dbe2e0-4b2b-487e-91a8-281a4e6aa3b8,https://www.easttexasmatters.com/news/top-stories/gofundme-set-up-for-officer-involved-in-odessa-midland-shooting/,https://www.odessapd.com/Home/Components/News/News/9707/820?fbclid=IwAR1wh9cvoTRV9P61apwWM1RTQSimRx6i6pqh85OuHHJZCkfG-gnlb40xqNQ,https://www.newswest9.com/article/news/local/seven-victims-confirmed-dead-in-permian-basin-shootings/513-45e65e2d-82c8-486d-a2be-26ba6dea3669,https://www.kxan.com/news/wife-of-shooting-survivor-they-need-to-make-a-change-something-has-to-be-done/,https://www.click2houston.com/news/texas/katy-man-recalls-being-shot-during-west-texas-mass-shooting-rampage,https://www.khou.com/article/news/local/odesa-midland-shooting-victims-identified/513-dc1294a4-d2f9-4382-83d6-e07a298770e3"
"1690",1492441,2019-09-01,"Nonfatal",2,"Texas",31.9246,-102.285,"Local",1,"https://www.nytimes.com/2019/08/31/us/odessa-shooting.html,https://www.cbs7.com/content/news/Authorities-responding-to-reports-of-active-shooter-in-Odessa-558964771.html,https://www.facebook.com/pages/category/Government-Organization/Odessa-Police-Department-824628704293521/,https://www.newswest9.com/article/news/crime/odessa-shooter/513-17dbe2e0-4b2b-487e-91a8-281a4e6aa3b8,https://www.easttexasmatters.com/news/top-stories/gofundme-set-up-for-officer-involved-in-odessa-midland-shooting/,https://www.odessapd.com/Home/Components/News/News/9707/820?fbclid=IwAR1wh9cvoTRV9P61apwWM1RTQSimRx6i6pqh85OuHHJZCkfG-gnlb40xqNQ,https://www.newswest9.com/article/news/local/seven-victims-confirmed-dead-in-permian-basin-shootings/513-45e65e2d-82c8-486d-a2be-26ba6dea3669,https://www.kxan.com/news/wife-of-shooting-survivor-they-need-to-make-a-change-something-has-to-be-done/,https://www.click2houston.com/news/texas/katy-man-recalls-being-shot-during-west-texas-mass-shooting-rampage,https://www.khou.com/article/news/local/odesa-midland-shooting-victims-identified/513-dc1294a4-d2f9-4382-83d6-e07a298770e3"
"1691",1496278,2019-09-03,"Nonfatal",2,"Nevada",39.3576,-119.192,"Sheriff",2,"http://www.kkoh.com/2019/09/03/officer-involved-shooting-under-investigation-in-lyon-county/"
"1692",1496374,2019-09-03,"Nonfatal",2,"New York",41.5839,-73.9269,"State",3,"https://midhudsonnews.com/2019/09/03/breaking-news-barricaded-man-surrenders-early-this-morning/,https://midhudsonnews.com/2019/09/03/man-who-held-police-at-bay-charged-with-five-counts-of-attempted-murder/"
"1693",1497590,2019-09-05,"Nonfatal",2,"California",37.0108,-120.636,"Sheriff",2,"https://www.fresnobee.com/news/local/crime/article234722612.html,https://www.mercedsunstar.com/news/article234757267.html"
"1694",1497719,2019-09-05,"Nonfatal",2,"Mississippi",32.6131,-89.987,"Sheriff",2,"https://wreg.com/2019/09/05/mississippi-deputies-injured-one-shot-in-head/,http://MS-16 & Avondale Rd,https://www.foxnews.com/us/mississippi-deputies-shot-critical-domestic-call-car-chase,https://www.wapt.com/article/da-egbert-used-fully-automatic-guns-to-wound-madison-county-deputies/29005800,https://wreg.com/2019/09/26/no-bond-for-man-charged-with-shooting-two-mississippi-officers/"
"1695",1497719,2019-09-05,"Nonfatal",2,"Mississippi",32.6131,-89.987,"Sheriff",2,"https://wreg.com/2019/09/05/mississippi-deputies-injured-one-shot-in-head/,http://MS-16 & Avondale Rd,https://www.foxnews.com/us/mississippi-deputies-shot-critical-domestic-call-car-chase,https://www.wapt.com/article/da-egbert-used-fully-automatic-guns-to-wound-madison-county-deputies/29005800,https://wreg.com/2019/09/26/no-bond-for-man-charged-with-shooting-two-mississippi-officers/"
"1696",1500049,2019-09-10,"Nonfatal",2,"Texas",29.3615,-98.5105,"Local",1,"https://www.kens5.com/article/news/local/south-side-shooting/273-580801a4-d454-454b-966e-7b4cfcbc758d,https://www.mysanantonio.com/news/local/article/Shootout-hospitalizes-San-Antonio-police-officer-14424341.php,https://www.ksat.com/news/sapd-chief-teen-who-shot-officer-had-a-gun-that-he-shouldnt-have,https://www.mysanantonio.com/news/local/crime/article/Police-arrest-suspect-in-shooting-that-left-San-14427286.php"
"1697",1501358,2019-09-10,"Nonfatal",2,"Florida",25.6866,-80.3256,"Local",1,"https://cbs12.com/news/local/miami-dade-police-officers-injured-in-shootout,https://wsvn.com/news/local/3-mdpd-officers-hurt-after-shootout-in-sw-miami-dade-neighborhood/"
"1698",1501358,2019-09-10,"Nonfatal",2,"Florida",25.6866,-80.3256,"Local",1,"https://cbs12.com/news/local/miami-dade-police-officers-injured-in-shootout,https://wsvn.com/news/local/3-mdpd-officers-hurt-after-shootout-in-sw-miami-dade-neighborhood/"
"1699",1501358,2019-09-10,"Nonfatal",2,"Florida",25.6866,-80.3256,"Local",1,"https://cbs12.com/news/local/miami-dade-police-officers-injured-in-shootout,https://wsvn.com/news/local/3-mdpd-officers-hurt-after-shootout-in-sw-miami-dade-neighborhood/"
"1700",1502837,2019-09-13,"Nonfatal",2,"Texas",29.7052,-95.3587,"Local",1,"https://www.houstonchronicle.com/news/houston-texas/article/HPD-Officer-shot-near-Old-Spanish-Trail-14436440.php,https://www.khou.com/article/news/crime/houston-police-officer-shot-on-southeast-side-sources-say/285-77fa2c5d-2bd9-43ca-91a3-02f4e13434df,https://www.itemonline.com/news/houston-police-officer-is-shot-after-suspects-beat-priest/article_f523044c-d611-11e9-8c09-4b53da0514db.html,https://abc13.com/hpd-officer-injured-in-south-side-shooting/5536540/,https://www.mysanantonio.com/news/texas/article/Houston-police-say-officer-shot-taken-to-a-14436487.php,https://www.khou.com/article/news/crime/wounded-hpd-officer-was-shot-with-his-own-gun-while-struggling-with-suspect/285-1972c44e-f78d-4281-8bb4-11b012683c28,https://www.chron.com/news/houston-texas/houston/article/HPD-officer-recovering-after-being-shot-suspect-14438413.php,https://abc13.com/teen-who-shot-hpd-officer-was-out-on-bond-police/5536540/,https://www.chron.com/news/houston-texas/houston/article/Houston-police-officer-shot-three-times-hospital-14452351.php"
"1701",1503147,2019-09-13,"Nonfatal",2,"Wisconsin",44.7369,-90.496,"Sheriff",2,"http://wqow.com/news/top-stories/2019/09/13/clark-county-standoff-ends-by-killing-suspect/,https://www.leadertelegram.com/news/daily-updates/officer-shoots-and-kills-loyal-man-during-standoff-with-police/article_8061ae75-d5c8-5ae8-85b1-ebb9be6a7554.html"
"1702",1505319,2019-09-17,"Fatal",1,"Alabama",33.1988,-87.5796,"Local",1,"https://www.wvtm13.com/article/tuscaloosa-police-officer-shot-investigation-underway/29078096,https://www.al.com/news/tuscaloosa/2019/09/tuscaloosa-police-officer-shot-rushed-to-dch-regional-medical-center.html,https://www.al.com/news/tuscaloosa/2019/09/tuscaloosa-police-officer-shot-rushed-to-dch-regional-medical-center.html,https://www.wvtm13.com/article/tuscaloosa-police-officer-shot-investigation-underway/29078096"
"1703",1505550,2019-09-18,"Nonfatal",2,"New York",40.6177,-74.0825,"Local",1,"https://twitter.com/NYScanner/status/1173943891705417729,https://nypost.com/2019/09/17/female-nypd-officer-shot-on-staten-island/,https://nypost.com/2019/09/18/gun-used-in-staten-island-shootout-was-a-stolen-police-issued-gun/"
"1704",1505556,2019-09-16,"Nonfatal",2,"District of Columbia",38.8495,-76.973,"Local",1,"https://www.washingtonpost.com/local/public-safety/officer-injured-in-shooting-in-southeast-washington-police-say/2019/09/16/6f77ae38-d8e1-11e9-bfb1-849887369476_story.html?noredirect=on,https://www.wusa9.com/article/news/local/dc/officer-involved-shooting-in-southeast-dc/65-0f76bef1-23cf-4fc4-96e4-d3c90a3570dc,https://mpdc.dc.gov/release/mpd-officer-involved-shooting-2200-block-savannah-terrace-southeast"
"1705",1506828,2019-09-19,"Nonfatal",2,"Tennessee",35.0755,-90.0229,"Sheriff",2,"https://wreg.com/2019/09/18/deputy-reportedly-shot-in-south-memphis/,https://www.usatoday.com/story/news/nation/2019/09/18/memphis-shooting-two-deputies-injured-suspect-killed/2369402001/,https://www.wbir.com/article/news/crime/two-memphis-deputies-wounded-while-serving-warrant-suspect-dead-after-officer-involved-shooting/51-cd2aff44-cab0-4048-b9c6-bde825e76423,https://www.wmcactionnews5.com/2019/09/19/suspect-dead-deputies-recovering-after-attempting-serve-warrant/,https://wreg.com/2019/09/19/deputy-released-from-hospital-suspect-idd-in-deadly-incident-in-south-memphis/,https://www.wmcactionnews5.com/2019/09/19/tbi-identifies-man-killed-deputy-involved-shooting-records-show-he-was-wanted-attempted-murder-warrant/,https://wreg.com/2019/09/19/suspect-killed-in-south-memphis-shooting-had-extensive-criminal-record/,https://wreg.com/2019/09/19/sources-identify-deputy-shot-in-south-memphis-community-hails-him-as-heroic/"
"1706",1507377,2019-09-19,"Nonfatal",2,"New Mexico",35.1501,-106.69,"Local",1,"https://www.krqe.com/top-stories/police-activity-near-coors-and-montano/,https://www.abqjournal.com/1368491/man-thought-he-was-home-invasion-victim-shot-at-deputies.html,https://www.krqe.com/news/crime/feds-take-over-case-against-suspect-in-bcso-shooting/"
"1707",1507377,2019-09-19,"Nonfatal",2,"New Mexico",35.1501,-106.69,"Local",1,"https://www.krqe.com/top-stories/police-activity-near-coors-and-montano/,https://www.abqjournal.com/1368491/man-thought-he-was-home-invasion-victim-shot-at-deputies.html,https://www.krqe.com/news/crime/feds-take-over-case-against-suspect-in-bcso-shooting/"
"1708",1508356,2019-09-21,"Fatal",1,"Louisiana",30.3936,-90.0882,"Local",1,"https://www.myarklamiss.com/news/louisiana/two-louisiana-police-officers-shot-one-killed-in-mandeville/,https://www.wdsu.com/article/21-year-old-arrested-in-connection-with-deadly-officer-shooting/29164140"
"1709",1508356,2019-09-21,"Nonfatal",2,"Louisiana",30.3936,-90.0882,"Local",1,"https://www.myarklamiss.com/news/louisiana/two-louisiana-police-officers-shot-one-killed-in-mandeville/,https://www.wdsu.com/article/21-year-old-arrested-in-connection-with-deadly-officer-shooting/29164140"
"1710",1508855,2019-09-22,"Nonfatal",2,"Illinois",41.7757,-87.6726,"Local",1,"https://www.fox32chicago.com/news/chicago-police-officer-in-critical-condition-after-being-shot-in-west-englewood-swat-team-responding,https://chicago.suntimes.com/crime/2019/9/26/20885726/sequana-cigolo-jason-lynndrotti-winston-michael-blackman-gun-straw-purchase-minneapolis-minnesota,https://chicago.cbslocal.com/2019/10/18/police-officer-adam-wazny-shot-west-englewood-released-from-hospital/,https://chicago.suntimes.com/2019/10/18/20921273/wounded-police-officer-released-from-hospital"
